name,country,season_year,matches_won,matches_lost,titles,grand_slams,headshot
Dick Crealy,AUS,1971,8,22,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9f/Dick_Crealy_portrait.png/330px-Dick_Crealy_portrait.png
Ken Rosewall,AUS,1971,69,19,6,1,https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/Ken_Rosewall_portrait.jpg/330px-Ken_Rosewall_portrait.jpg
Marty Riessen,USA,1971,67,31,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bb/Marty_Riessen_1968.jpg/330px-Marty_Riessen_1968.jpg
Andres Gimeno,ESP,1971,41,24,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f2/Andr%C3%A9s_Gimeno%2C_Bestanddeelnr_922-4574_%28cropped%29.jpg/330px-Andr%C3%A9s_Gimeno%2C_Bestanddeelnr_922-4574_%28cropped%29.jpg
Tom Okker,NED,1971,73,26,2,0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/Tom_Okker.jpg/330px-Tom_Okker.jpg
Torben Ulrich,DEN,1971,5,26,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ec/Torben_Ulrich_1957.jpg/330px-Torben_Ulrich_1957.jpg
Nikola Pilic,CRO,1971,25,27,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f0/Nikola_Pili%C4%87_1975.jpg/330px-Nikola_Pili%C4%87_1975.jpg
Ismail El Shafei,EGY,1971,26,31,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/Isamil_El_Shafei.jpg/330px-Isamil_El_Shafei.jpg
Cliff Drysdale,RSA,1971,62,25,2,0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/41/CliffDrysdale_%28cropped%29.jpg/330px-CliffDrysdale_%28cropped%29.jpg
Dennis Ralston,USA,1971,24,18,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/73/Top_Tennis_Toernooi_1969_in_Amsterdam_D._Ralston_%2C_aktie%2C_Bestanddeelnr_922-4467.jpg/330px-Top_Tennis_Toernooi_1969_in_Amsterdam_D._Ralston_%2C_aktie%2C_Bestanddeelnr_922-4467.jpg
Roy Emerson,AUS,1971,45,25,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Roy_Emerson_2011.jpg/330px-Roy_Emerson_2011.jpg
Ray Ruffels,AUS,1971,32,31,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/0/04/Australian_Institute_of_Sport_coaches_-_Ray_Ruffels.jpg/330px-Australian_Institute_of_Sport_coaches_-_Ray_Ruffels.jpg
Arthur Ashe,USA,1971,65,24,3,0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Arthur_Ashe_%28cropped%29.jpg/330px-Arthur_Ashe_%28cropped%29.jpg
Bob Carmichael,AUS,1971,30,31,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/76/Bob_Carmichael.jpg/330px-Bob_Carmichael.jpg
Barry Phillips Moore,AUS,1971,14,11,0,0,https://upload.wikimedia.org/wikipedia/commons/5/59/Barry_Phillips-Moore_1970.jpg
Patrice Dominguez,FRA,1971,9,8,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Festival_automobile_international_2012_-_Photocall_-_Patrice_Dominguez_-_005.jpg/330px-Festival_automobile_international_2012_-_Photocall_-_Patrice_Dominguez_-_005.jpg
Pierre Barthes,FRA,1971,46,24,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/Pierre_Barth%C3%A8s_%281974%29.jpg/330px-Pierre_Barth%C3%A8s_%281974%29.jpg
Patrick Proisy,FRA,1971,28,19,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5d/Internationale_tennistoernooi_Melkhuisje_finale_Patrick_Proisy_in_actie%2C_Bestanddeelnr_929-2710.jpg/330px-Internationale_tennistoernooi_Melkhuisje_finale_Patrick_Proisy_in_actie%2C_Bestanddeelnr_929-2710.jpg
Stan Smith,USA,1971,64,17,4,1,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Stan_Smith_2009_US_Open_01.jpg/330px-Stan_Smith_2009_US_Open_01.jpg
Francois Jauffret,FRA,1971,15,12,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/Jaciffret_in_aktie%2C_Bestanddeelnr_928-0518.jpg/330px-Jaciffret_in_aktie%2C_Bestanddeelnr_928-0518.jpg
Colin Dibley,AUS,1971,29,20,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/Colin_Dibley_%281977%29.jpg/330px-Colin_Dibley_%281977%29.jpg
Frank Sedgman,AUS,1971,8,11,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/Frank_Sedgman.jpg/330px-Frank_Sedgman.jpg
Geoff Masters,AUS,1971,6,15,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Internationale_Tenniskampioenschappen_Melkhuisje%2C_de_Australier_G_Masters_in_ak%2C_Bestanddeelnr_926-5593.jpg/330px-Internationale_Tenniskampioenschappen_Melkhuisje%2C_de_Australier_G_Masters_in_ak%2C_Bestanddeelnr_926-5593.jpg
Onny Parun,NZL,1971,24,20,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2b/Onny_Parun.jpg/330px-Onny_Parun.jpg
Milan Holecek,CZE,1971,15,21,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/Milan_Hole%C4%8Dek_1969.jpg/330px-Milan_Hole%C4%8Dek_1969.jpg
Richard Pancho Gonzales,USA,1971,14,7,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/14/Pancho_Gonzales.jpg/330px-Pancho_Gonzales.jpg
Vladimir Zednik,CZE,1971,13,16,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/58/Vladimir_Zednik_1969.jpg/330px-Vladimir_Zednik_1969.jpg
Istvan Gulyas,HUN,1971,15,11,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/Istv%C3%A1n_Guly%C3%A1s_%281964%29.jpg/330px-Istv%C3%A1n_Guly%C3%A1s_%281964%29.jpg
Adriano Panatta,ITA,1971,13,10,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/59/Adriano_Panatta_-_Internazionali_d%27Italia_1976.jpg/330px-Adriano_Panatta_-_Internazionali_d%27Italia_1976.jpg
Edison Mandarino,BRA,1971,12,10,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/Jos%C3%A9_Edison_Mandarino_%281968%29.jpg/330px-Jos%C3%A9_Edison_Mandarino_%281968%29.jpg
Stan Smith,USA,1972,81,12,9,1,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Stan_Smith_2009_US_Open_01.jpg/330px-Stan_Smith_2009_US_Open_01.jpg
Ion Tiriac,ROU,1972,30,29,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c5/Ion_Tiriac.jpg/330px-Ion_Tiriac.jpg
Vladimir Zednik,CZE,1972,14,17,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/58/Vladimir_Zednik_1969.jpg/330px-Vladimir_Zednik_1969.jpg
Gerald Battrick,GBR,1972,17,30,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b4/Internationale_tenniskampioenschappen_te_Hilversum%2C_G_Battrick_met_beker%2C_Bestanddeelnr_924-7801.jpg/330px-Internationale_tenniskampioenschappen_te_Hilversum%2C_G_Battrick_met_beker%2C_Bestanddeelnr_924-7801.jpg
Jimmy Connors,USA,1972,71,24,5,0,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/Jimmy_Conners_1994.jpg/330px-Jimmy_Conners_1994.jpg
Jaime Fillol,CHI,1972,41,31,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/69/Jaime_Fillol_%281973%29.jpg/330px-Jaime_Fillol_%281973%29.jpg
Thomaz Koch,BRA,1972,17,16,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/Thomaz_Koch.jpg/330px-Thomaz_Koch.jpg
Andres Gimeno,ESP,1972,56,24,4,1,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f2/Andr%C3%A9s_Gimeno%2C_Bestanddeelnr_922-4574_%28cropped%29.jpg/330px-Andr%C3%A9s_Gimeno%2C_Bestanddeelnr_922-4574_%28cropped%29.jpg
Cliff Richey,USA,1972,51,23,3,0,https://upload.wikimedia.org/wikipedia/commons/thumb/9/94/Cliff_Richey_1972.jpg/330px-Cliff_Richey_1972.jpg
Manuel Orantes,ESP,1972,71,21,5,0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/Manuel_Orantes_c1974.jpg/330px-Manuel_Orantes_c1974.jpg
Pierre Barthes,FRA,1972,40,25,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/Pierre_Barth%C3%A8s_%281974%29.jpg/330px-Pierre_Barth%C3%A8s_%281974%29.jpg
Colin Dibley,AUS,1972,47,30,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/Colin_Dibley_%281977%29.jpg/330px-Colin_Dibley_%281977%29.jpg
Onny Parun,NZL,1972,30,35,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2b/Onny_Parun.jpg/330px-Onny_Parun.jpg
Ilie Nastase,ROU,1972,118,21,12,1,https://upload.wikimedia.org/wikipedia/commons/thumb/7/71/Ilie_N%C4%83stase_2009_US_Open_02.jpg/330px-Ilie_N%C4%83stase_2009_US_Open_02.jpg
Tony Roche,AUS,1972,18,16,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/TONY_ROCHE.jpg/330px-TONY_ROCHE.jpg
Rod Laver,AUS,1972,46,15,5,0,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3c/Tennis_%27great%27%2C_Rod_Laver_%28cropped%29.jpg/330px-Tennis_%27great%27%2C_Rod_Laver_%28cropped%29.jpg
Cliff Drysdale,RSA,1972,49,26,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/41/CliffDrysdale_%28cropped%29.jpg/330px-CliffDrysdale_%28cropped%29.jpg
Nikola Pilic,CRO,1972,31,26,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f0/Nikola_Pili%C4%87_1975.jpg/330px-Nikola_Pili%C4%87_1975.jpg
Roy Emerson,AUS,1972,25,21,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Roy_Emerson_2011.jpg/330px-Roy_Emerson_2011.jpg
Tom Okker,NED,1972,66,28,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/Tom_Okker.jpg/330px-Tom_Okker.jpg
Bob Carmichael,AUS,1972,16,27,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/76/Bob_Carmichael.jpg/330px-Bob_Carmichael.jpg
Marty Riessen,USA,1972,54,27,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bb/Marty_Riessen_1968.jpg/330px-Marty_Riessen_1968.jpg
Ken Rosewall,AUS,1972,54,15,5,1,https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/Ken_Rosewall_portrait.jpg/330px-Ken_Rosewall_portrait.jpg
Ismail El Shafei,EGY,1972,23,26,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/Isamil_El_Shafei.jpg/330px-Isamil_El_Shafei.jpg
John Newcombe,AUS,1972,63,19,7,0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/John_Newcombe_1968.jpg/330px-John_Newcombe_1968.jpg
Ray Ruffels,AUS,1972,12,21,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/0/04/Australian_Institute_of_Sport_coaches_-_Ray_Ruffels.jpg/330px-Australian_Institute_of_Sport_coaches_-_Ray_Ruffels.jpg
Charlie Pasarell,USA,1972,28,25,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Charlie_Pasarell_in_Over_35s_Doubles_Wimbledon_1985.jpg/330px-Charlie_Pasarell_in_Over_35s_Doubles_Wimbledon_1985.jpg
Arthur Ashe,USA,1972,64,23,4,0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Arthur_Ashe_%28cropped%29.jpg/330px-Arthur_Ashe_%28cropped%29.jpg
Erik Van Dillen,USA,1972,11,10,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/9/96/Erik_Van_Dillen.jpg/330px-Erik_Van_Dillen.jpg
Milan Holecek,CZE,1972,5,13,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/Milan_Hole%C4%8Dek_1969.jpg/330px-Milan_Hole%C4%8Dek_1969.jpg
Raul Ramirez,MEX,1972,9,10,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a2/ABN-tennistoernooi_in_Ahoy_te_Rotterdam%2C_Jimmy_Conners_aktie_tegen_Wilkison_17_maart_1981%2C_Bestanddeelnr_931-3785.jpg/330px-ABN-tennistoernooi_in_Ahoy_te_Rotterdam%2C_Jimmy_Conners_aktie_tegen_Wilkison_17_maart_1981%2C_Bestanddeelnr_931-3785.jpg
Bjorn Borg,SWE,1972,10,9,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Bjorn_Borg_en_2014.jpg/330px-Bjorn_Borg_en_2014.jpg
Patrice Dominguez,FRA,1972,27,22,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Festival_automobile_international_2012_-_Photocall_-_Patrice_Dominguez_-_005.jpg/330px-Festival_automobile_international_2012_-_Photocall_-_Patrice_Dominguez_-_005.jpg
Patrick Proisy,FRA,1972,34,20,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5d/Internationale_tennistoernooi_Melkhuisje_finale_Patrick_Proisy_in_actie%2C_Bestanddeelnr_929-2710.jpg/330px-Internationale_tennistoernooi_Melkhuisje_finale_Patrick_Proisy_in_actie%2C_Bestanddeelnr_929-2710.jpg
Alejandro Olmedo,PER,1972,16,16,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6c/Tenniskampioenschappen_in_Noordwijk%2C_Alex_Olmedo_%28Amerika%29%2C_Bestanddeelnr_916-7880.jpg/330px-Tenniskampioenschappen_in_Noordwijk%2C_Alex_Olmedo_%28Amerika%29%2C_Bestanddeelnr_916-7880.jpg
Vijay Amritraj,IND,1972,4,14,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7d/The_former_Tennis_player%2C_Shri_Vijay_Amritraj_calling_on_the_Minister_of_State_for_Youth_Affairs_and_Sports_%28IC%29%2C_Water_Resources%2C_River_Development_and_Ganga_Rejuvenation%2C_Shri_Vijay_Goel%2C_in_New_Delhi_on_April_11%2C_2017_%28cropped%29.jpg/330px-thumbnail.jpg
Jurgen Fassbender,GER,1972,9,10,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/J%C3%BCrgen_Fassbender_1975b.jpg/330px-J%C3%BCrgen_Fassbender_1975b.jpg
Barry Phillips Moore,AUS,1972,32,21,0,0,https://upload.wikimedia.org/wikipedia/commons/5/59/Barry_Phillips-Moore_1970.jpg
Jan Kodes,CZE,1972,46,16,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/Jan_Kode%C5%A1.JPG/330px-Jan_Kode%C5%A1.JPG
Geoff Masters,AUS,1972,15,16,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Internationale_Tenniskampioenschappen_Melkhuisje%2C_de_Australier_G_Masters_in_ak%2C_Bestanddeelnr_926-5593.jpg/330px-Internationale_Tenniskampioenschappen_Melkhuisje%2C_de_Australier_G_Masters_in_ak%2C_Bestanddeelnr_926-5593.jpg
Mal Anderson,AUS,1972,23,9,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/0/08/Mal_Anderson_%281972%29.jpg/330px-Mal_Anderson_%281972%29.jpg
Dick Crealy,AUS,1972,13,12,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9f/Dick_Crealy_portrait.png/330px-Dick_Crealy_portrait.png
Roscoe Tanner,USA,1972,29,14,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fb/Roscoe_Tanner.jpg/330px-Roscoe_Tanner.jpg
Richard Pancho Gonzales,USA,1972,15,10,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/14/Pancho_Gonzales.jpg/330px-Pancho_Gonzales.jpg
Adriano Panatta,ITA,1972,26,19,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/59/Adriano_Panatta_-_Internazionali_d%27Italia_1976.jpg/330px-Adriano_Panatta_-_Internazionali_d%27Italia_1976.jpg
Jeff Simpson,NZL,1972,5,13,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/58/Israeli_women%27s_champion_Tova_Epstein_with_her_doubles_partner%2C_Jeff_Simpson_of_New_Zeland_%28FL61457201%29.jpg/330px-Israeli_women%27s_champion_Tova_Epstein_with_her_doubles_partner%2C_Jeff_Simpson_of_New_Zeland_%28FL61457201%29.jpg
Guillermo Vilas,ARG,1972,18,15,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/75/Vilas-1975.jpg/330px-Vilas-1975.jpg
Bob Hewitt,RSA,1972,42,14,4,0,https://upload.wikimedia.org/wikipedia/commons/thumb/0/08/Bob_Hewitt_%281967%29.jpg/330px-Bob_Hewitt_%281967%29.jpg
Jan Kukal,CZE,1972,6,11,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Jan_Kukal_2013.JPG/330px-Jan_Kukal_2013.JPG
Jiri Hrebec,CZE,1972,10,8,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e5/Jiri_Hrebec_1981.jpg/330px-Jiri_Hrebec_1981.jpg
Nicola Pietrangeli,ITA,1972,6,9,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/51/Nicola_Pietrangeli_cropped.jpg/330px-Nicola_Pietrangeli_cropped.jpg
Jun Kamiwazumi,JPN,1972,14,11,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d1/Jun_Kamiwazumi_1974.jpg/330px-Jun_Kamiwazumi_1974.jpg
Corrado Barazzutti,ITA,1972,6,9,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Tennis_Melkhuisje%2C_halve_finales_Barazzutti_in_actie_tegen_Carter%2C_Bestanddeelnr_929-8372.jpg/330px-Tennis_Melkhuisje%2C_halve_finales_Barazzutti_in_actie_tegen_Carter%2C_Bestanddeelnr_929-8372.jpg
Paolo Bertolucci,ITA,1972,9,7,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/78/Coppa_Davis_1976_-_Pietrangeli%2C_Bertolucci%2C_Panatta_e_Barazzutti.jpg/330px-Coppa_Davis_1976_-_Pietrangeli%2C_Bertolucci%2C_Panatta_e_Barazzutti.jpg
Francois Jauffret,FRA,1972,11,7,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/Jaciffret_in_aktie%2C_Bestanddeelnr_928-0518.jpg/330px-Jaciffret_in_aktie%2C_Bestanddeelnr_928-0518.jpg
Tom Okker,NED,1973,91,24,7,0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/Tom_Okker.jpg/330px-Tom_Okker.jpg
Gerald Battrick,GBR,1973,29,36,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b4/Internationale_tenniskampioenschappen_te_Hilversum%2C_G_Battrick_met_beker%2C_Bestanddeelnr_924-7801.jpg/330px-Internationale_tenniskampioenschappen_te_Hilversum%2C_G_Battrick_met_beker%2C_Bestanddeelnr_924-7801.jpg
Geoff Masters,AUS,1973,25,21,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Internationale_Tenniskampioenschappen_Melkhuisje%2C_de_Australier_G_Masters_in_ak%2C_Bestanddeelnr_926-5593.jpg/330px-Internationale_Tenniskampioenschappen_Melkhuisje%2C_de_Australier_G_Masters_in_ak%2C_Bestanddeelnr_926-5593.jpg
Han Jurgen Pohmann,GER,1973,23,11,2,0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b8/ABN-tennistoernooi_in_Rotterdam_Duitse_Hans_J%C3%BCrgen_Pohmann_in_actie%2C_Bestanddeelnr_927-0843.jpg/330px-ABN-tennistoernooi_in_Rotterdam_Duitse_Hans_J%C3%BCrgen_Pohmann_in_actie%2C_Bestanddeelnr_927-0843.jpg
Jimmy Connors,USA,1973,81,14,11,0,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/Jimmy_Conners_1994.jpg/330px-Jimmy_Conners_1994.jpg
Barry Phillips Moore,AUS,1973,26,33,0,0,https://upload.wikimedia.org/wikipedia/commons/5/59/Barry_Phillips-Moore_1970.jpg
Roy Emerson,AUS,1973,33,17,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Roy_Emerson_2011.jpg/330px-Roy_Emerson_2011.jpg
Jurgen Fassbender,GER,1973,43,25,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/J%C3%BCrgen_Fassbender_1975b.jpg/330px-J%C3%BCrgen_Fassbender_1975b.jpg
Roscoe Tanner,USA,1973,43,28,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fb/Roscoe_Tanner.jpg/330px-Roscoe_Tanner.jpg
Pierre Barthes,FRA,1973,13,19,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/Pierre_Barth%C3%A8s_%281974%29.jpg/330px-Pierre_Barth%C3%A8s_%281974%29.jpg
Owen Davidson,AUS,1973,9,9,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/Owen_Davidson.jpg/330px-Owen_Davidson.jpg
Colin Dibley,AUS,1973,33,29,2,0,https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/Colin_Dibley_%281977%29.jpg/330px-Colin_Dibley_%281977%29.jpg
Vijay Amritraj,IND,1973,35,16,2,0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7d/The_former_Tennis_player%2C_Shri_Vijay_Amritraj_calling_on_the_Minister_of_State_for_Youth_Affairs_and_Sports_%28IC%29%2C_Water_Resources%2C_River_Development_and_Ganga_Rejuvenation%2C_Shri_Vijay_Goel%2C_in_New_Delhi_on_April_11%2C_2017_%28cropped%29.jpg/330px-thumbnail.jpg
Eddie Dibbs,USA,1973,37,17,3,0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/Eddie_Dibbs.jpg/330px-Eddie_Dibbs.jpg
Erik Van Dillen,USA,1973,24,20,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/9/96/Erik_Van_Dillen.jpg/330px-Erik_Van_Dillen.jpg
Mike Estep,USA,1973,25,28,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/18/Mike_Estep_wrc02855.jpg/330px-Mike_Estep_wrc02855.jpg
Marty Riessen,USA,1973,47,24,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bb/Marty_Riessen_1968.jpg/330px-Marty_Riessen_1968.jpg
Charlie Pasarell,USA,1973,34,29,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Charlie_Pasarell_in_Over_35s_Doubles_Wimbledon_1985.jpg/330px-Charlie_Pasarell_in_Over_35s_Doubles_Wimbledon_1985.jpg
Francois Jauffret,FRA,1973,20,12,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/Jaciffret_in_aktie%2C_Bestanddeelnr_928-0518.jpg/330px-Jaciffret_in_aktie%2C_Bestanddeelnr_928-0518.jpg
John Newcombe,AUS,1973,58,17,3,2,https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/John_Newcombe_1968.jpg/330px-John_Newcombe_1968.jpg
Ilie Nastase,ROU,1973,114,17,14,1,https://upload.wikimedia.org/wikipedia/commons/thumb/7/71/Ilie_N%C4%83stase_2009_US_Open_02.jpg/330px-Ilie_N%C4%83stase_2009_US_Open_02.jpg
Bob Carmichael,AUS,1973,22,36,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/76/Bob_Carmichael.jpg/330px-Bob_Carmichael.jpg
Paolo Bertolucci,ITA,1973,32,18,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/78/Coppa_Davis_1976_-_Pietrangeli%2C_Bertolucci%2C_Panatta_e_Barazzutti.jpg/330px-Coppa_Davis_1976_-_Pietrangeli%2C_Bertolucci%2C_Panatta_e_Barazzutti.jpg
Ismail El Shafei,EGY,1973,12,25,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/Isamil_El_Shafei.jpg/330px-Isamil_El_Shafei.jpg
Cliff Richey,USA,1973,45,25,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/9/94/Cliff_Richey_1972.jpg/330px-Cliff_Richey_1972.jpg
Arthur Ashe,USA,1973,68,27,2,0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Arthur_Ashe_%28cropped%29.jpg/330px-Arthur_Ashe_%28cropped%29.jpg
Cliff Drysdale,RSA,1973,32,22,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/41/CliffDrysdale_%28cropped%29.jpg/330px-CliffDrysdale_%28cropped%29.jpg
Adriano Panatta,ITA,1973,44,17,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/59/Adriano_Panatta_-_Internazionali_d%27Italia_1976.jpg/330px-Adriano_Panatta_-_Internazionali_d%27Italia_1976.jpg
Rod Laver,AUS,1973,65,16,5,0,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3c/Tennis_%27great%27%2C_Rod_Laver_%28cropped%29.jpg/330px-Tennis_%27great%27%2C_Rod_Laver_%28cropped%29.jpg
Jaime Fillol,CHI,1973,49,30,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/69/Jaime_Fillol_%281973%29.jpg/330px-Jaime_Fillol_%281973%29.jpg
Onny Parun,NZL,1973,46,39,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2b/Onny_Parun.jpg/330px-Onny_Parun.jpg
Milan Holecek,CZE,1973,18,29,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/Milan_Hole%C4%8Dek_1969.jpg/330px-Milan_Hole%C4%8Dek_1969.jpg
Jose Mandarino,BRA,1973,4,14,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/Jos%C3%A9_Edison_Mandarino_%281968%29.jpg/330px-Jos%C3%A9_Edison_Mandarino_%281968%29.jpg
Stan Smith,USA,1973,77,20,8,0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Stan_Smith_2009_US_Open_01.jpg/330px-Stan_Smith_2009_US_Open_01.jpg
Vladimir Zednik,CZE,1973,14,23,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/58/Vladimir_Zednik_1969.jpg/330px-Vladimir_Zednik_1969.jpg
Raul Ramirez,MEX,1973,37,20,2,0,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a2/ABN-tennistoernooi_in_Ahoy_te_Rotterdam%2C_Jimmy_Conners_aktie_tegen_Wilkison_17_maart_1981%2C_Bestanddeelnr_931-3785.jpg/330px-ABN-tennistoernooi_in_Ahoy_te_Rotterdam%2C_Jimmy_Conners_aktie_tegen_Wilkison_17_maart_1981%2C_Bestanddeelnr_931-3785.jpg
Bjorn Borg,SWE,1973,46,24,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Bjorn_Borg_en_2014.jpg/330px-Bjorn_Borg_en_2014.jpg
Ion Tiriac,ROU,1973,32,33,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c5/Ion_Tiriac.jpg/330px-Ion_Tiriac.jpg
Martin Mulligan,AUS,1973,19,17,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d5/Martin_Mulligan_1968.jpg/330px-Martin_Mulligan_1968.jpg
