name,country,season_year,matches_won,matches_lost,titles,grand_slams,headshot
Marijke Jansen,NED,1972,13,12,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d5/Marijke_Schaar_1971.jpg/330px-Marijke_Schaar_1971.jpg
Patricia Walkden,RSA,1972,36,20,4,0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7c/Pat_Walkden_%281965%29.jpg/330px-Pat_Walkden_%281965%29.jpg
Francoise Durr,FRA,1972,53,25,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Tennis_at_Hilversum%2C_ladies_singles_miss_F._Durr_%28France%29_with_trophy.jpg/330px-Tennis_at_Hilversum%2C_ladies_singles_miss_F._Durr_%28France%29_with_trophy.jpg
Marina Kroschina,URS,1972,15,12,1,0,https://upload.wikimedia.org/wikipedia/en/6/6f/Marina_Kroschina.jpg
Judy Tegart,AUS,1972,27,25,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Judy_Tegart_%281965%29.jpg/330px-Judy_Tegart_%281965%29.jpg
Kazuko Sawamatsu,JPN,1972,35,18,3,0,https://upload.wikimedia.org/wikipedia/commons/e/e7/Kazuko_Yoshida.jpg
Ingrid Bentzer,SWE,1972,14,8,2,0,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ab/Internationale_tenniskampioenschappen_Melkhuisje_nr_14%2C_Ingrid_Bentzer_in_acti%2C_Bestanddeelnr_927-3332.jpg/330px-Internationale_tenniskampioenschappen_Melkhuisje_nr_14%2C_Ingrid_Bentzer_in_acti%2C_Bestanddeelnr_927-3332.jpg
Helga Masthoff,FRG,1972,31,13,4,0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Helga_Niessen-Masthoff_1965.jpg/330px-Helga_Niessen-Masthoff_1965.jpg
Julie Heldman,USA,1972,32,28,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/59/Julie_Heldman_1969.jpg/330px-Julie_Heldman_1969.jpg
Billie Jean King,USA,1972,89,15,10,3,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bd/Billie_Jean_King_at_the_2026_Sundance_Film_Festival_02_%28crop_2%29.jpg/330px-Billie_Jean_King_at_the_2026_Sundance_Film_Festival_02_%28crop_2%29.jpg
Margaret Court,AUS,1972,59,8,9,0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1b/Margaret_Court.png/330px-Margaret_Court.png
Maria Teresa Nasuelli,ITA,1972,7,10,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e7/Canzonissima_1972_-_Anna-Maria_Nasuelli.png/330px-Canzonissima_1972_-_Anna-Maria_Nasuelli.png
Ilana Kloss,RSA,1972,13,12,2,0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Ilana_Kloss_at_the_2026_Sundance_Film_Festival_%28cropped%29.jpg/330px-Ilana_Kloss_at_the_2026_Sundance_Film_Festival_%28cropped%29.jpg
Dianne Fromholtz,AUS,1973,57,13,12,0,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e0/Dianne_Fromholtz_1989.jpg/330px-Dianne_Fromholtz_1989.jpg
Margaret Court,AUS,1973,107,8,19,3,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1b/Margaret_Court.png/330px-Margaret_Court.png
Karen Krantzcke,AUS,1973,34,33,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/3/37/K._Krautzche_in_actie%2C_Bestanddeelnr_922-6785.jpg/330px-K._Krautzche_in_actie%2C_Bestanddeelnr_922-6785.jpg
Kerry Reid,AUS,1973,65,25,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0c/Kerry_Melville_1970.jpg/330px-Kerry_Melville_1970.jpg
Kazuko Sawamatsu,JPN,1973,44,24,0,0,https://upload.wikimedia.org/wikipedia/commons/e/e7/Kazuko_Yoshida.jpg
Kerry Harris,AUS,1973,24,25,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/3/39/Kerry_Harris_1969.jpg/330px-Kerry_Harris_1969.jpg
Evonne Goolagong,AUS,1973,110,17,12,0,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Evonne_Cawley_1973.jpg/330px-Evonne_Cawley_1973.jpg
Chris Evert,USA,1973,90,11,12,0,https://upload.wikimedia.org/wikipedia/commons/thumb/2/21/Chris_Evert.jpg/330px-Chris_Evert.jpg
Mona Guerrant,USA,1973,17,19,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Anne_Guerrant_2012.jpg/330px-Anne_Guerrant_2012.jpg
Helga Masthoff,FRG,1973,42,14,3,0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Helga_Niessen-Masthoff_1965.jpg/330px-Helga_Niessen-Masthoff_1965.jpg
Patricia Walkden,RSA,1973,28,17,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7c/Pat_Walkden_%281965%29.jpg/330px-Pat_Walkden_%281965%29.jpg
Francoise Durr,FRA,1973,33,22,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Tennis_at_Hilversum%2C_ladies_singles_miss_F._Durr_%28France%29_with_trophy.jpg/330px-Tennis_at_Hilversum%2C_ladies_singles_miss_F._Durr_%28France%29_with_trophy.jpg
Ingrid Bentzer,SWE,1973,21,10,4,0,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ab/Internationale_tenniskampioenschappen_Melkhuisje_nr_14%2C_Ingrid_Bentzer_in_acti%2C_Bestanddeelnr_927-3332.jpg/330px-Internationale_tenniskampioenschappen_Melkhuisje_nr_14%2C_Ingrid_Bentzer_in_acti%2C_Bestanddeelnr_927-3332.jpg
Martina Navratilova,USA,1973,20,17,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/a/aa/Martina_Navratilova_Eastbourne_2011.jpg/330px-Martina_Navratilova_Eastbourne_2011.jpg
Virginia Ruzici,ROU,1973,7,10,0,0,https://upload.wikimedia.org/wikipedia/commons/5/5d/Virginia_Ruzici_1981_%28cropped%29.jpg
Marijke Jansen,NED,1973,16,14,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d5/Marijke_Schaar_1971.jpg/330px-Marijke_Schaar_1971.jpg
Katja Ebbinghaus,FRG,1973,18,15,0,0,https://upload.wikimedia.org/wikipedia/commons/e/e8/Katja_Ebbinghaus_1971_crop.jpg
Betty Stove,NED,1973,39,29,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Betty_Stove_1966.jpg/330px-Betty_Stove_1966.jpg
Pam Teeguarden,USA,1973,22,23,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/9/90/Pam_Teeguarden_in_Ted_Dress.jpg/330px-Pam_Teeguarden_in_Ted_Dress.jpg
Julie Heldman,USA,1973,69,32,3,0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/59/Julie_Heldman_1969.jpg/330px-Julie_Heldman_1969.jpg
Rosie Casals,USA,1973,84,28,3,0,https://upload.wikimedia.org/wikipedia/commons/a/a2/Rosie_Casals_1981_%28cropped%29.jpeg
Valerie Ziegenfuss,USA,1973,33,29,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/Valerie_Ziegenfuss_1973.jpg/330px-Valerie_Ziegenfuss_1973.jpg
Marina Kroschina,URS,1973,17,10,2,0,https://upload.wikimedia.org/wikipedia/en/6/6f/Marina_Kroschina.jpg
Linda Tuero,USA,1973,26,18,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/10/Linda_tuero_action_photo.jpg/330px-Linda_tuero_action_photo.jpg
Peggy Michel,USA,1973,16,18,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Peggy_Michel%2C_1965.jpg/330px-Peggy_Michel%2C_1965.jpg
Ilana Kloss,RSA,1973,38,18,5,0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Ilana_Kloss_at_the_2026_Sundance_Film_Festival_%28cropped%29.jpg/330px-Ilana_Kloss_at_the_2026_Sundance_Film_Festival_%28cropped%29.jpg
Billie Jean King,USA,1973,62,14,8,1,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bd/Billie_Jean_King_at_the_2026_Sundance_Film_Festival_02_%28crop_2%29.jpg/330px-Billie_Jean_King_at_the_2026_Sundance_Film_Festival_02_%28crop_2%29.jpg
Tine Zwaan,NED,1973,8,7,2,0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Tine_Zwaan_%281974%29.jpg/330px-Tine_Zwaan_%281974%29.jpg
Elly Appel,NED,1973,7,9,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/Elly_Appel_%281974%29.jpg/330px-Elly_Appel_%281974%29.jpg
Kazuko Sawamatsu,JPN,1974,41,23,2,0,https://upload.wikimedia.org/wikipedia/commons/e/e7/Kazuko_Yoshida.jpg
Sue Barker,GBR,1974,41,20,5,0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Sue_Barker%2C_October_2008.jpg/330px-Sue_Barker%2C_October_2008.jpg
Julie Heldman,USA,1974,64,27,2,0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/59/Julie_Heldman_1969.jpg/330px-Julie_Heldman_1969.jpg
Kerry Reid,AUS,1974,52,14,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0c/Kerry_Melville_1970.jpg/330px-Kerry_Melville_1970.jpg
Dianne Fromholtz,AUS,1974,55,22,4,0,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e0/Dianne_Fromholtz_1989.jpg/330px-Dianne_Fromholtz_1989.jpg
Kerry Harris,AUS,1974,5,13,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/3/39/Kerry_Harris_1969.jpg/330px-Kerry_Harris_1969.jpg
Pam Teeguarden,USA,1974,22,18,2,0,https://upload.wikimedia.org/wikipedia/commons/thumb/9/90/Pam_Teeguarden_in_Ted_Dress.jpg/330px-Pam_Teeguarden_in_Ted_Dress.jpg
Karen Krantzcke,AUS,1974,25,17,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/3/37/K._Krautzche_in_actie%2C_Bestanddeelnr_922-6785.jpg/330px-K._Krautzche_in_actie%2C_Bestanddeelnr_922-6785.jpg
Chris Evert,USA,1974,98,7,14,2,https://upload.wikimedia.org/wikipedia/commons/thumb/2/21/Chris_Evert.jpg/330px-Chris_Evert.jpg
Peggy Michel,USA,1974,14,18,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Peggy_Michel%2C_1965.jpg/330px-Peggy_Michel%2C_1965.jpg
Evonne Goolagong,AUS,1974,69,13,8,1,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Evonne_Cawley_1973.jpg/330px-Evonne_Cawley_1973.jpg
Katja Ebbinghaus,FRG,1974,20,17,1,0,https://upload.wikimedia.org/wikipedia/commons/e/e8/Katja_Ebbinghaus_1971_crop.jpg
Marijke Jansen,NED,1974,6,10,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d5/Marijke_Schaar_1971.jpg/330px-Marijke_Schaar_1971.jpg
Lea Pericoli,ITA,1974,8,7,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e9/Lea_Pericoli_1974.jpg/330px-Lea_Pericoli_1974.jpg
Martina Navratilova,USA,1974,39,20,2,0,https://upload.wikimedia.org/wikipedia/commons/thumb/a/aa/Martina_Navratilova_Eastbourne_2011.jpg/330px-Martina_Navratilova_Eastbourne_2011.jpg
Mariana Simionescu,ROU,1974,15,13,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/Mariana_Simionescu_1980.jpg/330px-Mariana_Simionescu_1980.jpg
Helga Masthoff,FRG,1974,31,10,3,0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Helga_Niessen-Masthoff_1965.jpg/330px-Helga_Niessen-Masthoff_1965.jpg
Virginia Ruzici,ROU,1974,20,21,2,0,https://upload.wikimedia.org/wikipedia/commons/5/5d/Virginia_Ruzici_1981_%28cropped%29.jpg
Rosie Casals,USA,1974,45,17,0,0,https://upload.wikimedia.org/wikipedia/commons/a/a2/Rosie_Casals_1981_%28cropped%29.jpeg
Marina Kroschina,URS,1974,16,5,5,0,https://upload.wikimedia.org/wikipedia/en/6/6f/Marina_Kroschina.jpg
Elly Appel,NED,1974,8,12,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/Elly_Appel_%281974%29.jpg/330px-Elly_Appel_%281974%29.jpg
Betty Stove,NED,1974,24,20,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Betty_Stove_1966.jpg/330px-Betty_Stove_1966.jpg
Ilana Kloss,RSA,1974,22,17,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Ilana_Kloss_at_the_2026_Sundance_Film_Festival_%28cropped%29.jpg/330px-Ilana_Kloss_at_the_2026_Sundance_Film_Festival_%28cropped%29.jpg
Billie Jean King,USA,1974,54,9,6,1,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bd/Billie_Jean_King_at_the_2026_Sundance_Film_Festival_02_%28crop_2%29.jpg/330px-Billie_Jean_King_at_the_2026_Sundance_Film_Festival_02_%28crop_2%29.jpg
Francoise Durr,FRA,1974,27,17,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Tennis_at_Hilversum%2C_ladies_singles_miss_F._Durr_%28France%29_with_trophy.jpg/330px-Tennis_at_Hilversum%2C_ladies_singles_miss_F._Durr_%28France%29_with_trophy.jpg
Valerie Ziegenfuss,USA,1974,12,14,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/Valerie_Ziegenfuss_1973.jpg/330px-Valerie_Ziegenfuss_1973.jpg
Tine Zwaan,NED,1974,17,13,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Tine_Zwaan_%281974%29.jpg/330px-Tine_Zwaan_%281974%29.jpg
Mona Guerrant,USA,1974,12,14,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Anne_Guerrant_2012.jpg/330px-Anne_Guerrant_2012.jpg
Mona Guerrant,USA,1975,14,17,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Anne_Guerrant_2012.jpg/330px-Anne_Guerrant_2012.jpg
Sue Barker,GBR,1975,54,21,5,0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Sue_Barker%2C_October_2008.jpg/330px-Sue_Barker%2C_October_2008.jpg
Margaret Court,AUS,1975,43,13,2,0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1b/Margaret_Court.png/330px-Margaret_Court.png
Martina Navratilova,USA,1975,93,23,4,0,https://upload.wikimedia.org/wikipedia/commons/thumb/a/aa/Martina_Navratilova_Eastbourne_2011.jpg/330px-Martina_Navratilova_Eastbourne_2011.jpg
Kerry Reid,AUS,1975,11,11,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0c/Kerry_Melville_1970.jpg/330px-Kerry_Melville_1970.jpg
Evonne Goolagong,AUS,1975,64,20,4,1,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Evonne_Cawley_1973.jpg/330px-Evonne_Cawley_1973.jpg
Kazuko Sawamatsu,JPN,1975,29,11,1,0,https://upload.wikimedia.org/wikipedia/commons/e/e7/Kazuko_Yoshida.jpg
Dianne Fromholtz,AUS,1975,40,29,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e0/Dianne_Fromholtz_1989.jpg/330px-Dianne_Fromholtz_1989.jpg
Pam Teeguarden,USA,1975,21,26,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/9/90/Pam_Teeguarden_in_Ted_Dress.jpg/330px-Pam_Teeguarden_in_Ted_Dress.jpg
Helga Masthoff,FRG,1975,26,10,4,0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Helga_Niessen-Masthoff_1965.jpg/330px-Helga_Niessen-Masthoff_1965.jpg
Mariana Simionescu,ROU,1975,11,17,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/Mariana_Simionescu_1980.jpg/330px-Mariana_Simionescu_1980.jpg
Julie Heldman,USA,1975,28,19,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/59/Julie_Heldman_1969.jpg/330px-Julie_Heldman_1969.jpg
Elly Appel,NED,1975,7,8,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/Elly_Appel_%281974%29.jpg/330px-Elly_Appel_%281974%29.jpg
Ingrid Bentzer,SWE,1975,11,16,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ab/Internationale_tenniskampioenschappen_Melkhuisje_nr_14%2C_Ingrid_Bentzer_in_acti%2C_Bestanddeelnr_927-3332.jpg/330px-Internationale_tenniskampioenschappen_Melkhuisje_nr_14%2C_Ingrid_Bentzer_in_acti%2C_Bestanddeelnr_927-3332.jpg
Marina Kroschina,URS,1975,18,9,1,0,https://upload.wikimedia.org/wikipedia/en/6/6f/Marina_Kroschina.jpg
Katja Ebbinghaus,FRG,1975,23,15,0,0,https://upload.wikimedia.org/wikipedia/commons/e/e8/Katja_Ebbinghaus_1971_crop.jpg
Virginia Ruzici,ROU,1975,7,8,1,0,https://upload.wikimedia.org/wikipedia/commons/5/5d/Virginia_Ruzici_1981_%28cropped%29.jpg
Maria Teresa Nasuelli,ITA,1975,7,11,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e7/Canzonissima_1972_-_Anna-Maria_Nasuelli.png/330px-Canzonissima_1972_-_Anna-Maria_Nasuelli.png
Chris Evert,USA,1975,99,7,17,2,https://upload.wikimedia.org/wikipedia/commons/thumb/2/21/Chris_Evert.jpg/330px-Chris_Evert.jpg
Judy Tegart,AUS,1975,11,5,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Judy_Tegart_%281965%29.jpg/330px-Judy_Tegart_%281965%29.jpg
Betty Stove,NED,1975,17,20,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Betty_Stove_1966.jpg/330px-Betty_Stove_1966.jpg
Billie Jean King,USA,1975,24,4,2,1,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bd/Billie_Jean_King_at_the_2026_Sundance_Film_Festival_02_%28crop_2%29.jpg/330px-Billie_Jean_King_at_the_2026_Sundance_Film_Festival_02_%28crop_2%29.jpg
Francoise Durr,FRA,1975,33,22,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Tennis_at_Hilversum%2C_ladies_singles_miss_F._Durr_%28France%29_with_trophy.jpg/330px-Tennis_at_Hilversum%2C_ladies_singles_miss_F._Durr_%28France%29_with_trophy.jpg
Tine Zwaan,NED,1975,10,12,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Tine_Zwaan_%281974%29.jpg/330px-Tine_Zwaan_%281974%29.jpg
Rosie Casals,USA,1975,20,16,0,0,https://upload.wikimedia.org/wikipedia/commons/a/a2/Rosie_Casals_1981_%28cropped%29.jpeg
Valerie Ziegenfuss,USA,1975,16,17,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/Valerie_Ziegenfuss_1973.jpg/330px-Valerie_Ziegenfuss_1973.jpg
Ilana Kloss,RSA,1975,10,22,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Ilana_Kloss_at_the_2026_Sundance_Film_Festival_%28cropped%29.jpg/330px-Ilana_Kloss_at_the_2026_Sundance_Film_Festival_%28cropped%29.jpg
Pauline Elliott,NZL,1975,5,10,0,0,https://upload.wikimedia.org/wikipedia/commons/d/db/Pauline_Hanson_Tennis.jpg
Maria Bueno,BRA,1975,8,11,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Maria_Bueno_2016.jpg/330px-Maria_Bueno_2016.jpg
Evonne Goolagong,AUS,1976,63,7,8,1,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Evonne_Cawley_1973.jpg/330px-Evonne_Cawley_1973.jpg
Sue Barker,GBR,1976,69,27,3,1,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Sue_Barker%2C_October_2008.jpg/330px-Sue_Barker%2C_October_2008.jpg
Dianne Evers,AUS,1976,9,10,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d1/Dianne_Evers._holding_the_Australian_Open_Women%27s_Doubles_Trophy.jpg/330px-Dianne_Evers._holding_the_Australian_Open_Women%27s_Doubles_Trophy.jpg
Helga Masthoff,FRG,1976,36,9,5,0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Helga_Niessen-Masthoff_1965.jpg/330px-Helga_Niessen-Masthoff_1965.jpg
Kathleen Harter,USA,1976,11,19,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ec/Kathleen_Harter_%281966%29_%28cropped%29.jpg/330px-Kathleen_Harter_%281966%29_%28cropped%29.jpg
Kerry Reid,AUS,1976,31,12,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0c/Kerry_Melville_1970.jpg/330px-Kerry_Melville_1970.jpg
Ilana Kloss,RSA,1976,18,18,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Ilana_Kloss_at_the_2026_Sundance_Film_Festival_%28cropped%29.jpg/330px-Ilana_Kloss_at_the_2026_Sundance_Film_Festival_%28cropped%29.jpg
Valerie Ziegenfuss,USA,1976,14,21,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/Valerie_Ziegenfuss_1973.jpg/330px-Valerie_Ziegenfuss_1973.jpg
Ingrid Bentzer,SWE,1976,10,15,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ab/Internationale_tenniskampioenschappen_Melkhuisje_nr_14%2C_Ingrid_Bentzer_in_acti%2C_Bestanddeelnr_927-3332.jpg/330px-Internationale_tenniskampioenschappen_Melkhuisje_nr_14%2C_Ingrid_Bentzer_in_acti%2C_Bestanddeelnr_927-3332.jpg
Elly Appel,NED,1976,16,17,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/Elly_Appel_%281974%29.jpg/330px-Elly_Appel_%281974%29.jpg
Maria Bueno,BRA,1976,10,11,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Maria_Bueno_2016.jpg/330px-Maria_Bueno_2016.jpg
Virginia Ruzici,ROU,1976,41,28,0,0,https://upload.wikimedia.org/wikipedia/commons/5/5d/Virginia_Ruzici_1981_%28cropped%29.jpg
Mariana Simionescu,ROU,1976,18,16,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/Mariana_Simionescu_1980.jpg/330px-Mariana_Simionescu_1980.jpg
Chris Evert,USA,1976,68,5,10,2,https://upload.wikimedia.org/wikipedia/commons/thumb/2/21/Chris_Evert.jpg/330px-Chris_Evert.jpg
Betty Stove,NED,1976,43,21,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Betty_Stove_1966.jpg/330px-Betty_Stove_1966.jpg
Martina Navratilova,USA,1976,42,18,2,0,https://upload.wikimedia.org/wikipedia/commons/thumb/a/aa/Martina_Navratilova_Eastbourne_2011.jpg/330px-Martina_Navratilova_Eastbourne_2011.jpg
Mona Guerrant,USA,1976,15,14,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Anne_Guerrant_2012.jpg/330px-Anne_Guerrant_2012.jpg
Rosie Casals,USA,1976,44,21,0,0,https://upload.wikimedia.org/wikipedia/commons/a/a2/Rosie_Casals_1981_%28cropped%29.jpeg
Dianne Fromholtz,AUS,1976,45,14,3,0,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e0/Dianne_Fromholtz_1989.jpg/330px-Dianne_Fromholtz_1989.jpg
Francoise Durr,FRA,1976,18,21,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Tennis_at_Hilversum%2C_ladies_singles_miss_F._Durr_%28France%29_with_trophy.jpg/330px-Tennis_at_Hilversum%2C_ladies_singles_miss_F._Durr_%28France%29_with_trophy.jpg
Pam Teeguarden,USA,1976,7,14,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/9/90/Pam_Teeguarden_in_Ted_Dress.jpg/330px-Pam_Teeguarden_in_Ted_Dress.jpg
Annette Van Zyl,RSA,1976,12,8,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ec/Annette_Van_Zyl.jpg/330px-Annette_Van_Zyl.jpg
Katja Ebbinghaus,FRG,1976,10,9,0,0,https://upload.wikimedia.org/wikipedia/commons/e/e8/Katja_Ebbinghaus_1971_crop.jpg
Dianne Fromholtz,AUS,1977,35,21,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e0/Dianne_Fromholtz_1989.jpg/330px-Dianne_Fromholtz_1989.jpg
Kathleen Harter,USA,1977,15,21,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ec/Kathleen_Harter_%281966%29_%28cropped%29.jpg/330px-Kathleen_Harter_%281966%29_%28cropped%29.jpg
Katja Ebbinghaus,FRG,1977,29,14,2,0,https://upload.wikimedia.org/wikipedia/commons/e/e8/Katja_Ebbinghaus_1971_crop.jpg
Kerry Reid,AUS,1977,49,24,1,1,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0c/Kerry_Melville_1970.jpg/330px-Kerry_Melville_1970.jpg
Evonne Goolagong,AUS,1977,21,2,4,1,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Evonne_Cawley_1973.jpg/330px-Evonne_Cawley_1973.jpg
Dianne Evers,AUS,1977,11,9,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d1/Dianne_Evers._holding_the_Australian_Open_Women%27s_Doubles_Trophy.jpg/330px-Dianne_Evers._holding_the_Australian_Open_Women%27s_Doubles_Trophy.jpg
Mona Guerrant,USA,1977,14,9,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Anne_Guerrant_2012.jpg/330px-Anne_Guerrant_2012.jpg
Sue Barker,GBR,1977,54,21,2,0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Sue_Barker%2C_October_2008.jpg/330px-Sue_Barker%2C_October_2008.jpg
Ingrid Bentzer,SWE,1977,4,15,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ab/Internationale_tenniskampioenschappen_Melkhuisje_nr_14%2C_Ingrid_Bentzer_in_acti%2C_Bestanddeelnr_927-3332.jpg/330px-Internationale_tenniskampioenschappen_Melkhuisje_nr_14%2C_Ingrid_Bentzer_in_acti%2C_Bestanddeelnr_927-3332.jpg
Pam Teeguarden,USA,1977,20,23,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/9/90/Pam_Teeguarden_in_Ted_Dress.jpg/330px-Pam_Teeguarden_in_Ted_Dress.jpg
Helga Masthoff,FRG,1977,20,5,3,0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Helga_Niessen-Masthoff_1965.jpg/330px-Helga_Niessen-Masthoff_1965.jpg
Ilana Kloss,RSA,1977,9,17,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Ilana_Kloss_at_the_2026_Sundance_Film_Festival_%28cropped%29.jpg/330px-Ilana_Kloss_at_the_2026_Sundance_Film_Festival_%28cropped%29.jpg
Chris Evert,USA,1977,70,4,11,1,https://upload.wikimedia.org/wikipedia/commons/thumb/2/21/Chris_Evert.jpg/330px-Chris_Evert.jpg
Jo Durie,GBR,1977,11,7,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Jo_Durie_doubles_Wimbledon_2004.jpg/330px-Jo_Durie_doubles_Wimbledon_2004.jpg
Mariana Simionescu,ROU,1977,8,11,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/Mariana_Simionescu_1980.jpg/330px-Mariana_Simionescu_1980.jpg
